entity_id,product_type,channel,entered_date,iso_week,potential_value_vnd,final_stage,drop_transition,drop_reason
E02336,premium_application,mobile_app,2026-03-01,9,148000000,traffic,traffic_to_submission,no_partner_selected
E02337,standard_application,mobile_app,2026-03-23,13,48000000,submitted,submission_to_approval,docs_abandoned
E02338,express_application,web,2026-03-13,11,7000000,traffic,traffic_to_submission,did_not_submit
E02339,premium_application,mobile_app,2026-03-26,13,98000000,traffic,traffic_to_submission,did_not_submit
E02340,standard_application,web,2026-03-18,12,52000000,traffic,traffic_to_submission,abandoned_before_submit
E02341,standard_application,web,2026-03-06,10,55000000,traffic,traffic_to_submission,not_ready
E02342,express_application,agent_referral,2026-03-27,13,11000000,submitted,submission_to_approval,docs_invalid
E02343,express_application,mobile_app,2026-03-17,12,7000000,traffic,traffic_to_submission,did_not_submit
E02344,express_application,mobile_app,2026-03-01,9,15000000,traffic,traffic_to_submission,did_not_submit
E02345,partner_application,mobile_app,2026-03-04,10,21000000,submitted,submission_to_approval,docs_abandoned
E02346,express_application,agent_referral,2026-03-26,13,11000000,submitted,submission_to_approval,docs_invalid
E02347,express_application,mobile_app,2026-03-01,9,10000000,traffic,traffic_to_submission,duplicate_entry
E02348,express_application,web,2026-03-08,10,15000000,traffic,traffic_to_submission,did_not_submit
E02349,standard_application,agent_referral,2026-03-27,13,18000000,traffic,traffic_to_submission,did_not_submit
E02350,partner_application,agent_referral,2026-03-05,10,32000000,submitted,submission_to_approval,policy_check
E02351,express_application,web,2026-03-23,13,11000000,traffic,traffic_to_submission,duplicate_entry
E02352,express_application,mobile_app,2026-03-12,11,6000000,traffic,traffic_to_submission,did_not_submit
E02353,standard_application,web,2026-03-03,10,12000000,traffic,traffic_to_submission,no_partner_selected
E02354,partner_application,web,2026-03-22,12,35000000,traffic,traffic_to_submission,no_partner_selected
E02355,premium_application,agent_referral,2026-03-30,14,56000000,submitted,submission_to_approval,policy_check
E02356,standard_application,mobile_app,2026-03-10,11,46000000,traffic,traffic_to_submission,duplicate_entry
E02357,standard_application,agent_referral,2026-03-15,11,58000000,traffic,traffic_to_submission,did_not_submit
E02358,standard_application,web,2026-03-04,10,24000000,traffic,traffic_to_submission,did_not_submit
E02359,standard_application,mobile_app,2026-03-06,10,18000000,traffic,traffic_to_submission,abandoned_before_submit
E02360,standard_application,web,2026-03-10,11,13000000,traffic,traffic_to_submission,did_not_submit
E02361,standard_application,web,2026-03-28,13,58000000,traffic,traffic_to_submission,did_not_submit
E02362,standard_application,web,2026-03-31,14,47000000,traffic,traffic_to_submission,did_not_submit
E02363,express_application,web,2026-03-27,13,10000000,traffic,traffic_to_submission,did_not_submit
E02364,premium_application,mobile_app,2026-03-26,13,112000000,traffic,traffic_to_submission,duplicate_entry
E02365,standard_application,agent_referral,2026-03-26,13,50000000,submitted,submission_to_approval,policy_check
E02366,premium_application,agent_referral,2026-03-10,11,142000000,submitted,submission_to_approval,policy_check
E02367,partner_application,agent_referral,2026-03-07,10,29000000,submitted,submission_to_approval,docs_invalid
E02368,express_application,web,2026-03-18,12,4000000,submitted,submission_to_approval,policy_check
E02369,standard_application,web,2026-03-13,11,12000000,traffic,traffic_to_submission,abandoned_before_submit
E02370,premium_application,mobile_app,2026-03-27,13,114000000,traffic,traffic_to_submission,abandoned_before_submit
E02371,premium_application,agent_referral,2026-03-05,10,109000000,traffic,traffic_to_submission,did_not_submit
E02372,standard_application,web,2026-03-15,11,33000000,traffic,traffic_to_submission,abandoned_before_submit
E02373,partner_application,mobile_app,2026-03-27,13,6000000,traffic,traffic_to_submission,abandoned_before_submit
E02374,premium_application,web,2026-03-25,13,163000000,traffic,traffic_to_submission,did_not_submit
E02375,express_application,mobile_app,2026-03-30,14,3000000,submitted,submission_to_approval,docs_invalid
E02376,express_application,agent_referral,2026-03-17,12,14000000,traffic,traffic_to_submission,abandoned_before_submit
E02377,partner_application,web,2026-03-06,10,18000000,submitted,submission_to_approval,docs_invalid
E02378,partner_application,agent_referral,2026-03-17,12,32000000,submitted,submission_to_approval,docs_invalid
E02379,express_application,mobile_app,2026-03-16,12,13000000,submitted,submission_to_approval,policy_check
E02380,express_application,mobile_app,2026-03-01,9,16000000,submitted,submission_to_approval,policy_check
E02381,premium_application,web,2026-03-08,10,76000000,traffic,traffic_to_submission,did_not_submit
E02382,standard_application,web,2026-03-14,11,46000000,traffic,traffic_to_submission,abandoned_before_submit
E02383,standard_application,agent_referral,2026-03-03,10,37000000,submitted,submission_to_approval,docs_invalid
E02384,standard_application,web,2026-03-04,10,55000000,traffic,traffic_to_submission,did_not_submit
E02385,express_application,mobile_app,2026-03-19,12,7000000,traffic,traffic_to_submission,abandoned_before_submit
E02386,standard_application,web,2026-03-13,11,57000000,traffic,traffic_to_submission,abandoned_before_submit
E02387,premium_application,agent_referral,2026-03-26,13,134000000,traffic,traffic_to_submission,did_not_submit
E02388,partner_application,agent_referral,2026-03-06,10,29000000,submitted,submission_to_approval,eligibility_check
E02389,express_application,web,2026-03-17,12,12000000,traffic,traffic_to_submission,did_not_submit
E02390,partner_application,mobile_app,2026-03-11,11,26000000,submitted,submission_to_approval,docs_invalid
E02391,standard_application,agent_referral,2026-03-03,10,43000000,traffic,traffic_to_submission,did_not_submit
E02392,express_application,web,2026-03-03,10,14000000,submitted,submission_to_approval,policy_check
E02393,partner_application,web,2026-03-26,13,25000000,traffic,traffic_to_submission,abandoned_before_submit
E02394,premium_application,mobile_app,2026-03-01,9,11400000,completed,,
E02395,partner_application,mobile_app,2026-03-03,10,14000000,submitted,submission_to_approval,policy_check
E02396,partner_application,agent_referral,2026-03-13,11,21000000,submitted,submission_to_approval,policy_check
E02397,partner_application,web,2026-03-24,13,32000000,traffic,traffic_to_submission,abandoned_before_submit
E02398,standard_application,web,2026-03-13,11,32000000,traffic,traffic_to_submission,did_not_submit
E02399,partner_application,agent_referral,2026-03-22,12,21000000,submitted,submission_to_approval,docs_invalid
E02400,express_application,web,2026-03-25,13,13000000,traffic,traffic_to_submission,did_not_submit
E02401,premium_application,agent_referral,2026-03-08,10,57000000,traffic,traffic_to_submission,no_partner_selected
E02402,premium_application,web,2026-03-21,12,60000000,traffic,traffic_to_submission,not_ready
E02403,standard_application,web,2026-03-07,10,50000000,traffic,traffic_to_submission,not_ready
E02404,premium_application,mobile_app,2026-03-16,12,73000000,traffic,traffic_to_submission,abandoned_before_submit
E02405,standard_application,mobile_app,2026-03-06,10,45000000,traffic,traffic_to_submission,did_not_submit
E02406,standard_application,agent_referral,2026-03-23,13,40000000,traffic,traffic_to_submission,not_ready
E02407,standard_application,web,2026-03-28,13,55000000,traffic,traffic_to_submission,did_not_submit
E02408,express_application,web,2026-03-25,13,6000000,traffic,traffic_to_submission,abandoned_before_submit
E02409,premium_application,mobile_app,2026-03-18,12,143000000,traffic,traffic_to_submission,not_ready
E02410,standard_application,mobile_app,2026-03-09,11,30000000,submitted,submission_to_approval,docs_abandoned
E02411,express_application,web,2026-03-19,12,8000000,traffic,traffic_to_submission,did_not_submit
E02412,partner_application,web,2026-03-18,12,35000000,submitted,submission_to_approval,policy_check
E02413,express_application,agent_referral,2026-03-11,11,13000000,submitted,submission_to_approval,docs_invalid
E02414,standard_application,agent_referral,2026-03-17,12,15000000,traffic,traffic_to_submission,no_partner_selected
E02415,standard_application,web,2026-03-27,13,50000000,traffic,traffic_to_submission,not_ready
E02416,premium_application,web,2026-03-27,13,108000000,traffic,traffic_to_submission,not_ready
E02417,express_application,web,2026-03-20,12,5000000,traffic,traffic_to_submission,not_ready
E02418,premium_application,agent_referral,2026-03-21,12,53000000,traffic,traffic_to_submission,abandoned_before_submit
E02419,standard_application,mobile_app,2026-03-12,11,16000000,traffic,traffic_to_submission,did_not_submit
E02420,standard_application,web,2026-03-08,10,59000000,traffic,traffic_to_submission,abandoned_before_submit
E02421,premium_application,web,2026-03-01,9,117000000,traffic,traffic_to_submission,not_ready
E02422,premium_application,web,2026-03-05,10,180000000,traffic,traffic_to_submission,did_not_submit
E02423,standard_application,web,2026-03-26,13,56000000,traffic,traffic_to_submission,no_partner_selected
E02424,partner_application,mobile_app,2026-03-19,12,27000000,submitted,submission_to_approval,docs_abandoned
E02425,standard_application,mobile_app,2026-03-20,12,57000000,traffic,traffic_to_submission,no_partner_selected
E02426,standard_application,mobile_app,2026-03-09,11,60000000,traffic,traffic_to_submission,did_not_submit
E02427,standard_application,web,2026-03-17,12,41000000,traffic,traffic_to_submission,abandoned_before_submit
E02428,express_application,web,2026-03-24,13,5000000,traffic,traffic_to_submission,not_ready
E02429,standard_application,web,2026-03-20,12,52000000,traffic,traffic_to_submission,did_not_submit
E02430,express_application,web,2026-03-01,9,13000000,traffic,traffic_to_submission,did_not_submit
E02431,premium_application,mobile_app,2026-03-20,12,113000000,traffic,traffic_to_submission,not_ready
E02432,standard_application,web,2026-03-08,10,26000000,traffic,traffic_to_submission,not_ready
E02433,standard_application,web,2026-03-27,13,47000000,traffic,traffic_to_submission,did_not_submit
E02434,standard_application,agent_referral,2026-03-19,12,60000000,traffic,traffic_to_submission,no_partner_selected
E02435,standard_application,web,2026-03-19,12,20000000,submitted,submission_to_approval,policy_check
E02436,standard_application,web,2026-03-02,10,36000000,traffic,traffic_to_submission,no_partner_selected
E02437,partner_application,web,2026-03-10,11,8000000,traffic,traffic_to_submission,abandoned_before_submit
E02438,partner_application,web,2026-03-08,10,8000000,traffic,traffic_to_submission,did_not_submit
E02439,standard_application,web,2026-03-13,11,39000000,traffic,traffic_to_submission,abandoned_before_submit
E02440,standard_application,agent_referral,2026-03-19,12,47000000,submitted,submission_to_approval,policy_check
E02441,partner_application,agent_referral,2026-03-13,11,35000000,submitted,submission_to_approval,policy_check
E02442,premium_application,agent_referral,2026-03-11,11,65000000,submitted,submission_to_approval,policy_check
E02443,standard_application,web,2026-03-18,12,29000000,traffic,traffic_to_submission,duplicate_entry
E02444,standard_application,web,2026-03-31,14,33000000,traffic,traffic_to_submission,no_partner_selected
E02445,standard_application,agent_referral,2026-03-27,13,52000000,traffic,traffic_to_submission,did_not_submit
E02446,standard_application,agent_referral,2026-03-10,11,54000000,traffic,traffic_to_submission,abandoned_before_submit
E02447,express_application,mobile_app,2026-03-12,11,9000000,traffic,traffic_to_submission,duplicate_entry
E02448,partner_application,web,2026-03-13,11,22000000,submitted,submission_to_approval,docs_abandoned
E02449,express_application,web,2026-03-25,13,14000000,traffic,traffic_to_submission,did_not_submit
E02450,standard_application,web,2026-03-28,13,15000000,traffic,traffic_to_submission,did_not_submit
E02451,premium_application,web,2026-03-06,10,66000000,traffic,traffic_to_submission,did_not_submit
E02452,standard_application,mobile_app,2026-03-13,11,34000000,traffic,traffic_to_submission,abandoned_before_submit
E02453,partner_application,agent_referral,2026-03-17,12,21000000,submitted,submission_to_approval,docs_abandoned
E02454,standard_application,mobile_app,2026-03-16,12,31000000,traffic,traffic_to_submission,did_not_submit
E02455,premium_application,agent_referral,2026-03-11,11,147000000,traffic,traffic_to_submission,no_partner_selected
E02456,express_application,web,2026-03-12,11,8000000,traffic,traffic_to_submission,duplicate_entry
E02457,partner_application,web,2026-03-24,13,30000000,traffic,traffic_to_submission,duplicate_entry
E02458,premium_application,web,2026-03-22,12,54000000,submitted,submission_to_approval,docs_abandoned
E02459,standard_application,mobile_app,2026-03-10,11,37000000,traffic,traffic_to_submission,duplicate_entry
